m,StockCode,revenue,cnt_cus,cnt_pro
2011-08-01,22136,26.369999999999997,3,13
2011-08-01,22137,11.8,1,4
2011-08-01,22138,1176.56,51,238
2011-08-01,22139,1840.05,59,371
2011-08-01,22141,231.46000000000004,9,114
2011-08-01,22142,132.64999999999998,8,97
2011-08-01,22144,434.14000000000004,7,141
2011-08-01,22147,1061.08,28,796
2011-08-01,22148,23.4,1,12
2011-08-01,22149,1483.06,41,755
2011-08-01,22150,575.04,24,310
2011-08-01,22151,483.9,15,1241
2011-08-01,22152,57.879999999999995,4,109
2011-08-01,22153,123.05,6,292
2011-08-01,22154,102.06,6,243
2011-08-01,22155,65.52,3,156
2011-08-01,22156,274.86,10,281
2011-08-01,22157,67.14999999999999,4,110
2011-08-01,22158,1107.72,14,416
2011-08-01,22161,117.12,16,468
2011-08-01,22162,11.8,1,4
2011-08-01,22163,20.990000000000002,1,7
2011-08-01,22164,28.95,0,5
2011-08-01,22165,172.16,1,16
2011-08-01,22166,93.97999999999999,1,8
2011-08-01,22167,141.19,1,11
2011-08-01,22169,825.75,23,86
2011-08-01,22170,600.54,17,86
2011-08-01,22171,781.3,23,114
2011-08-01,22173,922.61,30,307
2011-08-01,22174,136.19,4,55
2011-08-01,22175,114.94000000000003,7,38
2011-08-01,22176,126.52000000000001,7,40
2011-08-01,22178,2642.7200000000003,55,2142
2011-08-01,22179,233.73,6,23
2011-08-01,22180,149.25,8,15
2011-08-01,22181,1.63,0,1
2011-08-01,22182,2.4899999999999984,1,1
2011-08-01,22185,197.94,11,114
2011-08-01,22186,14.75,3,5
2011-08-01,22187,51.0,5,12
2011-08-01,22188,233.33,13,79
2011-08-01,22189,763.39,37,215
2011-08-01,22190,18.6,1,8
2011-08-01,22191,1334.5,22,169
2011-08-01,22192,653.76,32,75
2011-08-01,22193,600.32,28,68
2011-08-01,22194,33.26,0,4
2011-08-01,22195,143.5,13,82
2011-08-01,22196,115.74999999999999,12,127
2011-08-01,22197,4129.62,57,5416
2011-08-01,22199,88.62,5,18
2011-08-01,22200,77.66,6,14
2011-08-01,22201,67.58,6,14
2011-08-01,22203,37.38,3,7
2011-08-01,22204,52.42,4,12
2011-08-01,22206,0.83,0,1
2011-08-01,22207,286.32,7,64
2011-08-01,22208,77.19000000000001,11,93
2011-08-01,22209,108.7,15,128
2011-08-01,22210,36.52,9,44
2011-08-01,22211,36.49,9,41
2011-08-01,22212,337.19,16,148
2011-08-01,22214,38.11,3,14
2011-08-01,22215,68.0,3,8
2011-08-01,22216,8.29,1,7
2011-08-01,22217,12.5,2,10
2011-08-01,22219,313.19,24,329
2011-08-01,22220,79.6,7,8
2011-08-01,22221,79.6,3,8
2011-08-01,22222,194.73000000000002,7,38
2011-08-01,22223,29.700000000000003,1,6
2011-08-01,22224,85.22000000000001,5,26
2011-08-01,22227,81.05,9,109
2011-08-01,22228,2.41,1,3
2011-08-01,22229,5.069999999999999,2,13
2011-08-01,22230,2.79,2,5
2011-08-01,22231,79.74,7,126
2011-08-01,22232,33.38,3,52
2011-08-01,22233,13.57,3,23
2011-08-01,22236,496.19999999999993,7,44
2011-08-01,22241,0.0,2,0
2011-08-01,22243,9.899999999999999,3,6
2011-08-01,22244,593.5799999999999,11,342
2011-08-01,22245,5.949999999999999,2,7
2011-08-01,22246,56.55,3,29
2011-08-01,22250,1.63,0,1
2011-08-01,22251,3.71,1,2
2011-08-01,22252,85.0,8,68
2011-08-01,22254,27.3,1,17
2011-08-01,22255,27.56,3,26
2011-08-01,22257,2.46,0,1
2011-08-01,22258,2.46,0,1
2011-08-01,22260,11.829999999999998,1,13
2011-08-01,22261,10.2,1,12
2011-08-01,22262,80.75999999999999,3,84
2011-08-01,22263,20.4,2,24
2011-08-01,22264,1.63,0,1
2011-08-01,22266,12.16,1,64
2011-08-01,22267,0.39,1,1
2011-08-01,22268,56.769999999999996,5,271
2011-08-01,22269,29.040000000000003,2,44
2011-08-01,22271,282.98,15,94
2011-08-01,22273,1597.1499999999999,18,613
2011-08-01,22274,232.94000000000005,11,78
2011-08-01,22276,28.049999999999997,5,11
2011-08-01,22277,79.45,7,33
2011-08-01,22278,200.17,8,31
2011-08-01,22279,66.59,4,50
2011-08-01,22280,4.92,0,2
2011-08-01,22282,75.96000000000001,4,5
2011-08-01,22283,119.14,6,14
2011-08-01,22284,13.190000000000001,1,7
2011-08-01,22285,41.25,3,25
2011-08-01,22286,71.75999999999999,4,184
2011-08-01,22287,-0.7799999999999998,2,-2
2011-08-01,22288,22.5,1,18
2011-08-01,22289,7.5,1,6
2011-08-01,22291,55.099999999999994,2,38
2011-08-01,22292,34.8,1,24
2011-08-01,22293,110.19999999999999,4,76
2011-08-01,22294,406.21,13,324
2011-08-01,22295,226.03,13,135
2011-08-01,22296,344.83,19,207
2011-08-01,22297,639.28,25,494
2011-08-01,22299,24.6,0,10
2011-08-01,22300,174.83,8,61
2011-08-01,22301,354.5,14,147
2011-08-01,22302,310.06,13,127
2011-08-01,22303,290.42,13,112
2011-08-01,22304,106.96000000000001,5,41
2011-08-01,22305,25.36,2,9
2011-08-01,22306,17.5,2,14
2011-08-01,22307,30.0,1,24
2011-08-01,22308,12.469999999999999,1,3
2011-08-01,22309,60.92,5,22
2011-08-01,22310,6.58,0,2
2011-08-01,22311,44.25000000000001,3,15
2011-08-01,22312,59.00000000000001,3,20
2011-08-01,22313,32.45,3,11
2011-08-01,22314,59.00000000000001,4,20
2011-08-01,22315,137.85000000000002,7,121
2011-08-01,22316,109.26,3,102
2011-08-01,22317,26.440000000000005,2,8
2011-08-01,22318,85.11000000000001,5,25
2011-08-01,22319,62.400000000000006,7,96
2011-08-01,22320,113.05,6,19
2011-08-01,22321,67.72,3,76
2011-08-01,22322,16.79,2,17
2011-08-01,22324,35.79,1,15
2011-08-01,22325,103.95,6,21
2011-08-01,22326,2820.09,45,1043
2011-08-01,22327,491.69000000000005,12,139
2011-08-01,22328,1139.7700000000002,39,393
2011-08-01,22329,145.18,12,86
2011-08-01,22331,188.35999999999999,8,116
2011-08-01,22332,82.49,5,49
2011-08-01,22333,462.84,16,292
2011-08-01,22334,87.44999999999999,8,53
2011-08-01,22335,271.2,9,432
2011-08-01,22336,166.20000000000002,4,300
2011-08-01,22337,158.4,1,288
2011-08-01,22338,5.15,1,7
2011-08-01,22340,19.8,1,12
2011-08-01,22341,59.35,3,31
2011-08-01,22342,70.33,5,87
2011-08-01,22343,26.21,3,29
2011-08-01,22344,34.0,3,40
2011-08-01,22345,20.4,1,24
2011-08-01,22346,20.4,1,24
2011-08-01,22348,202.30999999999997,17,227
2011-08-01,22349,30.0,3,8
2011-08-01,22350,40.660000000000004,4,15
2011-08-01,22352,623.77,23,245
2011-08-01,22354,221.62,5,60
2011-08-01,22355,2120.81,45,1474
2011-08-01,22356,1061.18,41,1045
2011-08-01,22357,95.95,4,20
2011-08-01,22358,142.68,5,32
2011-08-01,22359,55.830000000000005,5,18
2011-08-01,22360,117.78000000000002,8,38
2011-08-01,22361,107.72000000000001,5,24
2011-08-01,22362,64.13,2,16
2011-08-01,22363,29.39,3,10
2011-08-01,22364,183.8,4,64
2011-08-01,22365,457.68,8,61
2011-08-01,22366,179.09,6,20
2011-08-01,22367,688.52,26,369
2011-08-01,22371,283.63,17,59
2011-08-01,22372,59.5,8,14
2011-08-01,22374,182.98000000000002,13,42
2011-08-01,22375,68.0,7,16
2011-08-01,22376,25.5,3,6
2011-08-01,22377,192.01,8,75
2011-08-01,22378,275.68,7,107
2011-08-01,22379,956.53,28,398
2011-08-01,22380,199.08,15,89
2011-08-01,22381,506.65,27,214
2011-08-01,22382,2356.41,92,1378
2011-08-01,22383,3107.7599999999998,103,1734
2011-08-01,22384,2293.52,95,1358
2011-08-01,22385,2158.71,46,1097
2011-08-01,22386,4728.7300000000005,81,2281
2011-08-01,22389,30.6,2,12
2011-08-01,22390,25.5,2,10
2011-08-01,22393,25.22,1,8
2011-08-01,22395,4.96,0,1
2011-08-01,22396,48.75,12,125
2011-08-01,22398,110.88,19,279
2011-08-01,22399,138.15,3,125
2011-08-01,22400,75.0,15,187
2011-08-01,22402,78.39,14,201
2011-08-01,22403,60.17999999999999,7,149
2011-08-01,22405,30.0,2,24
2011-08-01,22406,17.5,1,14
2011-08-01,22407,10.0,3,8
2011-08-01,22408,16.25,2,13
2011-08-01,22409,47.5,4,38
2011-08-01,22410,2.5,2,2
2011-08-01,22411,2975.33,80,1371
2011-08-01,22412,205.45000000000002,9,93
2011-08-01,22413,540.5300000000001,25,183
2011-08-01,22414,87.12,3,8
2011-08-01,22416,21.75,2,15
2011-08-01,22417,339.47999999999996,23,637
2011-08-01,22418,485.24,18,614
2011-08-01,22419,148.61,7,291
2011-08-01,22420,83.78,4,163
2011-08-01,22421,49.47,5,68
2011-08-01,22422,33.45,3,45
2011-08-01,22423,8406.3,112,650
2011-08-01,22424,707.49,20,48
2011-08-01,22425,178.20000000000002,12,36
2011-08-01,22426,237.71,16,58
2011-08-01,22427,1361.46,38,239
2011-08-01,22428,243.71,9,33
2011-08-01,22429,335.12,24,76
2011-08-01,22430,178.32,10,34
2011-08-01,22431,273.63,17,141
2011-08-01,22432,189.60999999999999,13,95
2011-08-01,22433,123.53999999999999,10,60
2011-08-01,22434,54.6,6,28
2011-08-01,22435,341.28000000000003,13,299
2011-08-01,22436,102.55,12,155
2011-08-01,22437,320.52,16,404
2011-08-01,22438,40.95,1,21
2011-08-01,22439,49.8,7,72
2011-08-01,22440,42.42,8,101
2011-08-01,22441,54.32,6,22
2011-08-01,22442,-7.95,1,-1
2011-08-01,22443,15.9,1,2
2011-08-01,22445,85.44000000000001,7,28
2011-08-01,22446,29.52,0,12
2011-08-01,22447,6.63,0,1
2011-08-01,22448,20.1,1,6
2011-08-01,22449,139.11,3,44
2011-08-01,22452,171.64000000000001,7,64
2011-08-01,22453,118.00000000000001,4,40
2011-08-01,22454,5.9,1,2
2011-08-01,22456,666.73,25,121
2011-08-01,22457,1635.2500000000002,63,543
2011-08-01,22460,174.2,10,120
2011-08-01,22461,150.10000000000002,8,2
2011-08-01,22464,297.21999999999997,10,178
2011-08-01,22465,97.3,5,54
2011-08-01,22466,219.54999999999998,8,107
2011-08-01,22467,889.4000000000001,33,379
2011-08-01,22468,74.03999999999999,5,10
2011-08-01,22469,1028.35,46,583
2011-08-01,22470,925.7300000000001,47,283
2011-08-01,22471,29.7,3,6
2011-08-01,22472,46.33,3,7
2011-08-01,22473,21.58,0,2
2011-08-01,22474,41.379999999999995,2,6
2011-08-01,22475,108.39999999999999,3,16
2011-08-01,22476,35.54,3,6
2011-08-01,22477,41.09,4,29
2011-08-01,22478,39.8,3,27
2011-08-01,22479,46.25,6,37
2011-08-01,22480,53.75,3,43
2011-08-01,22481,75.0,7,60
2011-08-01,22483,97.24000000000001,9,32
2011-08-01,22485,493.47,10,32
2011-08-01,22486,58.66,1,6
2011-08-01,22487,550.11,24,51
2011-08-01,22488,576.05,27,321
2011-08-01,22489,170.93,18,408
2011-08-01,22491,218.09,16,263
2011-08-01,22492,980.15,27,1589
2011-08-01,22493,842.25,12,565
2011-08-01,22494,84.12,6,46
2011-08-01,22495,11.690000000000001,1,3
2011-08-01,22496,29.28,3,8
2011-08-01,22497,89.03999999999999,7,20
2011-08-01,22498,121.9,6,19
2011-08-01,22499,215.12,9,35
2011-08-01,22500,56.230000000000004,4,9
2011-08-01,22501,619.25,7,99
2011-08-01,22502,196.75,12,29
2011-08-01,22503,119.8,0,4
2011-08-01,22504,119.8,0,4
2011-08-01,22505,232.15,12,41
2011-08-01,22507,691.09,24,123
2011-08-01,22508,292.22,18,71
2011-08-01,22509,50.849999999999994,2,3
2011-08-01,22511,11.25,2,3
2011-08-01,22512,18.71,2,4
2011-08-01,22513,48.63,2,10
2011-08-01,22514,14.49,1,4
2011-08-01,22515,4.13,0,1
2011-08-01,22516,12.6,1,6
2011-08-01,22517,14.7,2,7
2011-08-01,22522,15.299999999999999,2,18
2011-08-01,22523,15.299999999999999,2,-72
2011-08-01,22526,37.71,1,2
2011-08-01,22529,30.240000000000002,2,72
2011-08-01,22530,69.57000000000001,10,167
2011-08-01,22531,37.31,4,82
2011-08-01,22532,15.120000000000001,4,36
2011-08-01,22533,2.1,2,5
2011-08-01,22534,75.09,11,170
2011-08-01,22535,42.0,9,100
2011-08-01,22536,44.94,9,107
2011-08-01,22537,70.11,11,164
2011-08-01,22538,2.08,1,3
2011-08-01,22539,26.82,4,58
2011-08-01,22540,98.57,4,268
2011-08-01,22541,2.51,2,5
2011-08-01,22543,10.91,1,25
2011-08-01,22544,142.23999999999998,10,371
2011-08-01,22545,24.75,4,56
2011-08-01,22546,32.33,4,76
2011-08-01,22547,36.91,4,83
2011-08-01,22548,92.42,12,72
2011-08-01,22549,100.55,9,63
2011-08-01,22550,63.67,4,15
2011-08-01,22551,927.36,33,588
2011-08-01,22553,574.7,29,350
2011-08-01,22554,607.14,32,362
2011-08-01,22555,551.66,25,342
2011-08-01,22556,663.89,31,413
2011-08-01,22557,654.53,32,413
2011-08-01,22558,657.25,36,397
2011-08-01,22559,26.21,3,20
2011-08-01,22560,676.23,23,589
2011-08-01,22561,1407.3700000000001,28,925
2011-08-01,22562,116.43,14,94
2011-08-01,22563,135.36,14,110
2011-08-01,22564,587.0699999999999,17,538
2011-08-01,22565,59.29,7,67
2011-08-01,22566,33.08,3,38
2011-08-01,22567,292.09999999999997,14,203
2011-08-01,22568,1422.3700000000001,30,402
2011-08-01,22569,1371.28,24,366
2011-08-01,22570,1371.05,29,387
2011-08-01,22571,91.93,6,121
2011-08-01,22572,29.679999999999996,3,34
2011-08-01,22573,44.059999999999995,4,50
2011-08-01,22574,38.959999999999994,3,44
2011-08-01,22575,27.3,5,14
2011-08-01,22576,42.42999999999999,3,49
2011-08-01,22577,55.24999999999999,9,65
2011-08-01,22578,11.049999999999999,2,13
2011-08-01,22579,4.109999999999999,1,3
2011-08-01,22580,220.15,9,37
2011-08-01,22581,11.049999999999999,2,13
2011-08-01,22582,142.8,4,56
2011-08-01,22583,96.9,6,38
2011-08-01,22584,93.93,4,34
2011-08-01,22585,151.17000000000002,13,119
2011-08-01,22586,40.73,7,47
2011-08-01,22587,24.509999999999998,3,27
2011-08-01,22588,211.01,14,69
2011-08-01,22589,15.3,1,6
2011-08-01,22591,19.89,0,3
2011-08-01,22592,86.25,8,23
2011-08-01,22593,10.2,1,12
2011-08-01,22594,113.88000000000001,2,156
2011-08-01,22595,199.13,14,215
2011-08-01,22596,130.0,11,104
2011-08-01,22597,2.55,1,3
2011-08-01,22600,52.849999999999994,5,53
2011-08-01,22601,149.44,7,196
2011-08-01,22602,139.93,10,127
2011-08-01,22603,130.03,5,175
2011-08-01,22604,88.27,5,28
2011-08-01,22605,1175.23,14,78
2011-08-01,22606,489.24,9,-15
2011-08-01,22607,817.88,22,84
2011-08-01,22608,95.33,11,440
2011-08-01,22609,68.4,8,360
2011-08-01,22610,104.22999999999999,13,541
2011-08-01,22611,19.8,2,4
2011-08-01,22613,41.58,7,48
2011-08-01,22614,58.379999999999995,11,192
2011-08-01,22615,43.419999999999995,8,146
2011-08-01,22616,680.78,26,2432
2011-08-01,22617,595.05,25,127
2011-08-01,22619,883.45,18,246
2011-08-01,22620,329.03,18,223
2011-08-01,22621,846.1,29,534
2011-08-01,22622,578.3399999999999,18,50
2011-08-01,22623,636.78,13,118
2011-08-01,22624,1696.3,49,198
2011-08-01,22625,1256.0,37,143
2011-08-01,22626,421.23,12,51
2011-08-01,22627,744.82,31,88
2011-08-01,22628,327.06,14,60
2011-08-01,22629,3214.4399999999996,63,1832
2011-08-01,22630,2847.7999999999997,52,1617
2011-08-01,22631,691.99,22,359
2011-08-01,22632,442.20000000000005,9,222
2011-08-01,22633,330.90000000000003,6,169
2011-08-01,22634,898.03,17,97
2011-08-01,22635,1295.96,15,146
2011-08-01,22636,316.2,11,38
2011-08-01,22637,451.58,30,188
2011-08-01,22639,148.38,7,61
2011-08-01,22640,2.55,1,1
2011-08-01,22641,2.55,1,1
2011-08-01,22643,35.7,2,14
2011-08-01,22644,90.59,8,47
2011-08-01,22645,174.29,11,77
2011-08-01,22646,264.07,13,179
2011-08-01,22647,3.29,0,1
2011-08-01,22649,223.64000000000001,9,44
2011-08-01,22650,68.64999999999999,5,41
2011-08-01,22651,67.72,5,76
2011-08-01,22652,537.0699999999999,32,311
2011-08-01,22653,83.96,5,42
2011-08-01,22654,340.85,14,51
2011-08-01,22655,-375.0,2,-3
2011-08-01,22656,-125.0,1,-1
2011-08-01,22659,1116.91,27,627
2011-08-01,22660,135.5,3,17
2011-08-01,22661,548.6899999999999,29,707
2011-08-01,22662,1517.75,57,963
2011-08-01,22663,1037.68,34,511
2011-08-01,22664,75.32000000000001,6,32
2011-08-01,22665,248.59,15,57
2011-08-01,22666,1520.19,51,449
2011-08-01,22667,500.00000000000006,30,176
2011-08-01,22668,349.07,14,101
2011-08-01,22669,167.38,9,50
2011-08-01,22670,288.43,21,223
2011-08-01,22671,169.92,13,100
2011-08-01,22672,250.73,19,145
2011-08-01,22673,103.67,13,81
2011-08-01,22674,196.05,19,152
2011-08-01,22675,157.42,17,124
2011-08-01,22676,199.8,15,158
2011-08-01,22677,192.1,11,148
2011-08-01,22678,159.84,12,127
2011-08-01,22679,146.13,12,117
2011-08-01,22680,128.55,9,99
2011-08-01,22681,122.38,8,98
2011-08-01,22682,107.42,8,85
2011-08-01,22683,117.14,7,88
2011-08-01,22684,106.17,8,84
2011-08-01,22685,102.38,8,82
2011-08-01,22686,242.45,8,197
2011-08-01,22687,308.13,9,41
2011-08-01,22688,99.30000000000001,3,14
2011-08-01,22689,462.68,11,60
2011-08-01,22690,511.33000000000004,18,64
2011-08-01,22691,208.68,7,25
2011-08-01,22692,1005.01,33,120
2011-08-01,22693,397.5,11,315
2011-08-01,22694,112.28,15,50
2011-08-01,22695,2.9,2,2
2011-08-01,22696,104.54999999999998,4,61
2011-08-01,22697,1583.13,46,503
2011-08-01,22698,1385.3300000000002,41,447
2011-08-01,22699,1840.5300000000002,53,571
2011-08-01,22700,2.95,1,1
2011-08-01,22701,46.720000000000006,3,17
2011-08-01,22702,42.00000000000001,4,20
2011-08-01,22703,21.689999999999998,2,11
2011-08-01,22704,178.5,13,425
2011-08-01,22705,84.0,7,200
2011-08-01,22706,21.0,2,50
2011-08-01,22707,31.5,3,75
2011-08-01,22708,84.0,8,200
2011-08-01,22709,42.0,4,100
2011-08-01,22710,94.5,9,225
2011-08-01,22711,42.0,4,100
2011-08-01,22712,194.39000000000001,21,481
2011-08-01,22713,70.5,10,162
2011-08-01,22714,36.94,7,86
2011-08-01,22715,73.47,14,172
2011-08-01,22716,109.88,16,268
2011-08-01,22717,61.31,12,145
2011-08-01,22718,59.59,11,137
2011-08-01,22720,3135.31,86,613
2011-08-01,22721,100.78,8,18
2011-08-01,22722,939.9000000000001,6,223
2011-08-01,22723,398.89000000000004,15,109
2011-08-01,22725,455.40999999999997,25,110
2011-08-01,22726,2366.31,61,621
2011-08-01,22727,2735.81,54,740
2011-08-01,22728,3169.3,47,843
2011-08-01,22729,1075.74,42,287
2011-08-01,22730,1632.5900000000001,32,405
2011-08-01,22731,72.5,6,58
2011-08-01,22732,149.74,8,117
2011-08-01,22733,125.16,6,98
2011-08-01,22734,676.4300000000001,20,237
2011-08-01,22735,217.70999999999998,3,143
2011-08-01,22736,253.2,6,164
2011-08-01,22737,123.76,9,72
2011-08-01,22738,249.04,5,160
2011-08-01,22739,289.53,7,181
2011-08-01,22740,0.0,0,-1096
2011-08-01,22741,905.7499999999999,17,1061
2011-08-01,22742,126.85000000000002,8,43
2011-08-01,22743,211.74,11,66
2011-08-01,22744,94.29000000000002,7,31
2011-08-01,22745,413.4,16,194
2011-08-01,22746,230.37,17,103
2011-08-01,22747,114.10000000000001,8,49
2011-08-01,22748,279.3,17,128
2011-08-01,22749,616.35,29,166
2011-08-01,22750,517.46,24,137
2011-08-01,22751,251.21,17,66
2011-08-01,22752,441.63,16,51
2011-08-01,22753,37.33,7,43
2011-08-01,22754,44.98,8,52
2011-08-01,22755,38.11,7,43
2011-08-01,22756,66.86999999999999,6,58
2011-08-01,22757,111.91,7,95
2011-08-01,22758,77.09,4,68
2011-08-01,22759,472.75,21,299
2011-08-01,22760,241.71,8,18
2011-08-01,22761,24.95,1,1
2011-08-01,22762,205.92,5,14
2011-08-01,22763,149.43,5,12
2011-08-01,22766,397.81,25,131
2011-08-01,22767,358.2,19,36
2011-08-01,22768,378.15999999999997,18,37
2011-08-01,22770,119.6,4,8
2011-08-01,22771,783.72,29,596
2011-08-01,22772,295.98,11,200
2011-08-01,22773,103.39,6,74
2011-08-01,22774,69.92,5,54
2011-08-01,22775,445.87,9,287
2011-08-01,22776,530.3299999999999,20,47
2011-08-01,22778,251.21,10,67
2011-08-01,22779,195.5,10,46
2011-08-01,22780,42.5,4,10
2011-08-01,22781,308.8,8,37
2011-08-01,22782,49.9,2,2
2011-08-01,22784,641.93,13,135
2011-08-01,22785,6.75,1,1
2011-08-01,22786,5.95,1,1
2011-08-01,22789,85.8,3,44
2011-08-01,22791,581.46,20,477
2011-08-01,22792,77.91999999999999,6,88
2011-08-01,22794,166.84,9,20
2011-08-01,22795,627.76,21,96
2011-08-01,22796,338.29999999999995,13,34
2011-08-01,22797,134.38,4,6
2011-08-01,22798,350.87,10,121
2011-08-01,22799,93.5,3,11
2011-08-01,22800,209.48,10,43
2011-08-01,22801,338.49,10,83
2011-08-01,22802,39.9,1,2
2011-08-01,22803,39.95,0,1
2011-08-01,22804,472.40000000000003,23,164
2011-08-01,22805,172.87,8,117
2011-08-01,22806,20.32,1,4
2011-08-01,22807,188.71,5,65
2011-08-01,22809,313.40000000000003,10,116
2011-08-01,22810,199.10000000000002,7,74
2011-08-01,22811,250.70000000000002,2,98
2011-08-01,22812,199.14999999999998,2,112
2011-08-01,22813,169.31,6,79
2011-08-01,22814,48.29,8,114
2011-08-01,22815,108.63,12,266
2011-08-01,22816,10.08,2,24
2011-08-01,22817,47.01,7,109
2011-08-01,22818,45.36,6,108
2011-08-01,22819,67.56,11,155
2011-08-01,22820,17.26,2,26
2011-08-01,22821,18.560000000000002,3,28
2011-08-01,22822,89.81,6,14
2011-08-01,22823,345.0,2,3
2011-08-01,22824,179.75,5,5
2011-08-01,22825,31.8,1,4
2011-08-01,22826,595.0,5,7
2011-08-01,22827,165.0,1,1
2011-08-01,22829,141.07999999999998,4,12
2011-08-01,22831,50.040000000000006,3,16
2011-08-01,22832,64.5,3,6
2011-08-01,22834,52.50000000000001,3,25
2011-08-01,22835,1680.2,19,386
2011-08-01,22837,18.6,0,4
2011-08-01,22838,238.47,12,15
2011-08-01,22839,370.78999999999996,10,21
2011-08-01,22840,353.59,16,45
2011-08-01,22841,369.38,19,46
2011-08-01,22842,87.53999999999999,9,12
2011-08-01,22843,154.82999999999998,9,21
2011-08-01,22844,923.24,22,95
2011-08-01,22845,436.56,19,66
2011-08-01,22846,914.49,19,51
2011-08-01,22847,1129.79,27,71
2011-08-01,22848,211.74,9,12
2011-08-01,22849,155.5,6,10
2011-08-01,22851,155.49,14,171
2011-08-01,22852,89.25,9,21
2011-08-01,22853,61.75,4,19
2011-08-01,22854,167.85,2,-1
2011-08-01,22855,41.25,5,33
2011-08-01,22856,7.5,1,6
2011-08-01,22857,10.2,1,12
2011-08-01,22859,9.9,1,6
2011-08-01,22863,46.870000000000005,4,13
2011-08-01,22865,563.9300000000001,12,279
2011-08-01,22866,306.6,10,146
2011-08-01,22867,161.63000000000002,8,76
2011-08-01,22868,8.03,1,3
2011-08-01,22869,12.159999999999998,2,4
2011-08-01,22870,16.29,1,5
2011-08-01,22871,8.26,0,2
2011-08-01,22872,14.34,1,4
2011-08-01,22873,1.95,1,1
2011-08-01,22874,8.26,0,2
2011-08-01,22875,3.9,2,2
2011-08-01,22876,1.95,1,1
2011-08-01,22877,12.39,0,3
2011-08-01,22878,20.79,2,7
2011-08-01,22879,8.03,1,3
2011-08-01,22880,24.32,1,8
2011-08-01,22881,19.96,2,8
2011-08-01,22882,27.99,4,11
2011-08-01,22883,14.34,2,4
2011-08-01,22884,12.16,1,4
2011-08-01,22885,10.21,2,3
2011-08-01,22886,22.369999999999997,2,7
2011-08-01,22887,8.03,1,3
2011-08-01,22888,8.03,1,3
2011-08-01,22889,16.66,1,6
2011-08-01,22890,109.63,5,8
2011-08-01,22891,84.58,7,18
2011-08-01,22892,263.82,16,222
2011-08-01,22893,119.28,3,161
2011-08-01,22894,238.8,5,24
2011-08-01,22895,470.13,15,159
2011-08-01,22896,215.58,14,82
2011-08-01,22897,89.23,9,59
2011-08-01,22898,598.45,26,288
2011-08-01,22899,352.71999999999997,15,176
2011-08-01,22900,745.9,22,242
2011-08-01,22902,60.550000000000004,3,24
2011-08-01,22903,60.970000000000006,4,21
2011-08-01,22904,617.0000000000001,23,220
2011-08-01,22905,61.470000000000006,3,22
2011-08-01,22906,216.1,14,126
2011-08-01,22907,491.01,43,585
2011-08-01,22908,231.05,22,281
2011-08-01,22909,318.22,14,412
2011-08-01,22910,714.1700000000001,18,267
2011-08-01,22912,74.25,7,15
2011-08-01,22913,108.9,8,22
2011-08-01,22914,149.39,11,29
2011-08-01,22915,135.06,12,327
2011-08-01,22916,47.78,7,72
2011-08-01,22917,40.63,7,61
2011-08-01,22918,40.63,7,61
2011-08-01,22919,48.43,7,73
2011-08-01,22920,40.63,7,61
2011-08-01,22921,23.73,5,35
2011-08-01,22922,83.3,7,98
2011-08-01,22923,72.0,5,78
2011-08-01,22924,61.8,4,66
2011-08-01,22925,71.4,6,12
2011-08-01,22927,142.8,12,-16
2011-08-01,22928,96.32000000000001,6,14
2011-08-01,22929,195.0,2,3
2011-08-01,22930,123.12,5,46
2011-08-01,22931,27.91,2,10
2011-08-01,22932,73.95,6,29
2011-08-01,22933,11.58,0,2
2011-08-01,22935,39.0,2,12
2011-08-01,22936,13.26,0,2
2011-08-01,22937,71.4,6,28
2011-08-01,22938,173.54999999999998,7,89
2011-08-01,22939,223.64000000000001,9,44
2011-08-01,22940,1529.25,9,405
2011-08-01,22941,59.129999999999995,3,6
2011-08-01,22942,17.0,1,2
2011-08-01,22943,100.78,5,18
2011-08-01,22945,329.26,11,418
