d,StockCode,revenue,cnt_cus,cnt_pro,cnt_trans
2011-07-22,85032A,7.800000000000001,1,12,1
2011-07-22,85032B,7.800000000000001,1,12,1
2011-07-22,85039A,1.63,0,1,1
2011-07-22,85039C,1.63,0,1,1
2011-07-22,85049g,2.46,0,1,1
2011-07-22,85053,6.23,1,2,2
2011-07-22,85059,7.46,0,1,1
2011-07-22,85061W,20.4,1,24,1
2011-07-22,85086A,2.49,0,3,1
2011-07-22,85087,6.58,0,2,1
2011-07-22,85095,0.83,0,1,1
2011-07-22,85096,11.25,1,3,2
2011-07-22,85099B,87.3,4,40,5
2011-07-22,85099C,45.760000000000005,3,22,4
2011-07-22,85099F,52.0,2,25,3
2011-07-22,85123A,359.52,8,132,9
2011-07-22,85130B,6.58,0,2,1
2011-07-22,85131A,7.5,1,6,1
2011-07-22,85132C,5.79,0,1,1
2011-07-22,85136C,15.9,1,2,1
2011-07-22,85152,4.2,1,2,1
2011-07-22,85159B,23.4,1,12,1
2011-07-22,85170C,4.92,0,2,1
2011-07-22,85176,1.58,0,2,1
2011-07-22,85178,2.37,0,3,1
2011-07-22,85199L,3.2,1,4,2
2011-07-22,85199S,2.94,1,7,1
2011-07-22,85202,8.3,1,18,2
2011-07-22,85203,6.25,1,14,2
2011-07-22,85204,1.2,1,10,1
2011-07-22,85208,1.63,0,1,1
2011-07-22,85214,3.3,1,2,1
2011-07-22,85230E,0.0,0,-178,1
2011-07-22,90000B,24.92,0,4,1
2011-07-22,90000D,24.92,0,4,1
2011-07-22,90018A,4.15,0,1,1
2011-07-22,90079,19.92,0,4,1
2011-07-22,90101,19.84,0,8,1
2011-07-22,90103,14.88,0,6,1
2011-07-22,90114,4.92,0,2,1
2011-07-22,90160A,21.21,0,3,1
2011-07-22,90160B,35.35,0,5,1
2011-07-22,90160C,21.21,0,3,1
2011-07-22,90160D,21.21,0,3,1
2011-07-22,90161B,14.94,0,3,1
2011-07-22,90161C,14.94,0,3,1
2011-07-22,90161D,19.92,0,4,1
2011-07-22,90181B,9.15,0,1,1
2011-07-22,90198A,4.15,0,1,1
2011-07-22,90201A,8.7,0,3,1
2011-07-22,90201B,26.1,0,9,1
2011-07-22,90201C,8.7,0,3,1
2011-07-22,90201D,20.3,0,7,1
2011-07-22,90214H,0.83,0,1,1
2011-07-22,DOT,356.7,0,1,1
2011-07-22,POST,188.85,3,6,3
2011-07-24,10133,42.0,1,100,1
2011-07-24,15030,17.4,1,60,1
2011-07-24,15036,129.48,2,156,2
2011-07-24,15039,10.2,1,12,1
2011-07-24,15056BL,594.0,1,120,1
2011-07-24,15056N,594.0,1,120,1
2011-07-24,15056P,35.7,1,6,1
2011-07-24,16045,36.0,1,900,1
2011-07-24,16161P,10.5,1,25,1
2011-07-24,16161U,21.0,2,50,2
2011-07-24,16235,50.4,1,240,1
2011-07-24,17003,31.32,2,108,2
2011-07-24,20665,17.700000000000003,1,6,1
2011-07-24,20676,91.32000000000001,2,84,3
2011-07-24,20677,76.32000000000001,1,72,1
2011-07-24,20685,91.35000000000001,3,13,3
2011-07-24,20711,43.68,2,21,2
2011-07-24,20712,20.8,1,10,1
2011-07-24,20713,8.32,2,4,2
2011-07-24,20718,16.25,2,13,2
2011-07-24,20719,89.0,3,120,3
2011-07-24,20723,89.0,3,120,3
2011-07-24,20724,98.35,5,131,5
2011-07-24,20725,39.60000000000001,5,24,6
2011-07-24,20726,24.75,3,15,3
2011-07-24,20727,118.8,4,72,4
2011-07-24,20728,118.8,4,72,4
2011-07-24,20749,7.95,1,1,1
2011-07-24,20750,7.95,1,1,1
2011-07-24,20751,8.4,1,4,1
2011-07-24,20754,2.1,1,1,1
2011-07-24,20756,2.55,1,3,1
2011-07-24,20762,7.5,1,2,1
2011-07-24,20763,7.5,1,2,1
2011-07-24,20886,11.7,1,6,1
2011-07-24,20914,93.39999999999999,3,36,4
2011-07-24,20970,22.5,1,6,1
2011-07-24,20972,15.0,1,12,1
2011-07-24,20983,2.55,1,3,1
2011-07-24,20992,2.34,1,6,1
2011-07-24,21035,0.0,1,0,2
2011-07-24,21042,17.85,1,3,1
2011-07-24,21064,11.9,1,2,1
2011-07-24,21065,11.9,1,2,1
2011-07-24,21078,0.85,1,1,1
2011-07-24,21080,20.4,4,24,4
2011-07-24,21086,7.15,1,11,1
2011-07-24,21089,0.38,1,2,1
2011-07-24,21094,20.4,2,24,2
2011-07-24,21096,0.78,1,2,1
2011-07-24,21106,5.9,0,2,1
2011-07-24,21107,5.9,0,2,1
2011-07-24,21108,10.2,0,4,1
2011-07-24,21111,5.9,0,2,1
2011-07-24,21112,5.9,0,2,1
2011-07-24,21121,30.0,1,24,1
2011-07-24,21122,30.0,1,24,1
2011-07-24,21124,1.25,1,1,1
2011-07-24,21137,244.08,1,72,1
2011-07-24,21154,12.5,1,10,1
2011-07-24,21155,15.3,1,6,1
2011-07-24,21156,15.6,1,8,1
2011-07-24,21164,35.400000000000006,1,12,1
2011-07-24,21165,20.28,1,12,1
2011-07-24,21169,3.38,0,2,1
2011-07-24,21172,4.35,1,3,2
2011-07-24,21174,6.24,1,3,2
2011-07-24,21175,45.9,2,18,3
2011-07-24,21179,15.989999999999998,3,41,3
2011-07-24,21210,87.0,1,60,1
2011-07-24,21212,15.399999999999999,2,28,2
2011-07-24,21213,3.3000000000000003,2,6,2
2011-07-24,21217,147.2,4,16,4
2011-07-24,21231,5.0,1,4,1
2011-07-24,21232,7.5,1,6,2
2011-07-24,21238,99.72,5,132,6
2011-07-24,21240,6.8,1,8,1
2011-07-24,21242,13.52,1,8,1
2011-07-24,21253,2.95,1,1,1
2011-07-24,21260,19.5,1,6,1
2011-07-24,21264,3.9,1,2,1
2011-07-24,21314,16.8,1,8,1
2011-07-24,21340,12.75,1,1,1
2011-07-24,21380,14.750000000000004,1,5,2
2011-07-24,21385,30.599999999999998,2,36,2
2011-07-24,21391,9.0,1,12,1
2011-07-24,21428,12.75,1,3,1
2011-07-24,21429,42.9,2,22,2
2011-07-24,21430,15.0,1,4,1
2011-07-24,21462,6.75,0,1,1
2011-07-24,21498,10.5,1,25,1
2011-07-24,21499,10.5,1,25,1
2011-07-24,21500,10.5,1,25,1
2011-07-24,21519,5.04,1,12,1
2011-07-24,21523,405.0,1,60,1
2011-07-24,21530,3.95,2,5,2
2011-07-24,21531,201.60000000000002,2,96,2
2011-07-24,21533,29.7,2,6,3
2011-07-24,21535,307.5,3,146,3
2011-07-24,21537,17.0,1,4,1
2011-07-24,21559,61.2,3,24,3
2011-07-24,21561,5.1,1,2,1
2011-07-24,21563,2.95,1,1,1
2011-07-24,21584,33.0,1,20,1
2011-07-24,21586,30.6,1,12,1
2011-07-24,21621,8.5,1,1,1
2011-07-24,21638,25.200000000000003,1,12,1
2011-07-24,21642,13.919999999999998,1,48,1
2011-07-24,21643,30.0,1,24,1
2011-07-24,21668,1.25,1,1,1
2011-07-24,21669,7.5,1,6,1
2011-07-24,21671,5.0,1,4,1
2011-07-24,21672,5.0,1,4,1
2011-07-24,21673,5.0,1,4,1
2011-07-24,21694,244.8,1,96,1
2011-07-24,21695,17.700000000000003,1,6,1
2011-07-24,21715,20.4,1,8,1
2011-07-24,21716,20.4,1,8,1
2011-07-24,21731,92.4,4,56,4
2011-07-24,21733,67.85,3,23,3
2011-07-24,21745,30.0,3,8,3
2011-07-24,21754,53.550000000000004,2,9,2
2011-07-24,21755,23.8,2,4,2
2011-07-24,21756,11.9,1,2,1
2011-07-24,21770,34.65,5,7,5
2011-07-24,21790,10.2,1,12,1
2011-07-24,21791,15.0,1,12,1
2011-07-24,21793,19.75,1,5,1
2011-07-24,21819,4.25,1,5,2
2011-07-24,21844,367.2,1,144,1
2011-07-24,21871,152.64,1,144,1
2011-07-24,21874,3.75,1,3,1
2011-07-24,21876,2.5,1,2,1
2011-07-24,21877,1.25,1,1,1
2011-07-24,21888,15.0,1,4,1
2011-07-24,21899,12.35,2,19,2
2011-07-24,21900,11.05,2,17,2
2011-07-24,21901,19.5,3,30,3
2011-07-24,21902,2.6,2,4,2
2011-07-24,21903,4.2,1,2,1
2011-07-24,21905,1.58,1,2,1
2011-07-24,21906,-6.75,1,-1,1
2011-07-24,21907,8.4,1,4,2
2011-07-24,21908,37.800000000000004,3,18,4
2011-07-24,21914,15.0,1,12,1
2011-07-24,21915,30.0,2,24,2
2011-07-24,21916,15.120000000000001,2,36,2
2011-07-24,21926,30.0,1,24,1
2011-07-24,21928,20.8,1,10,1
2011-07-24,21929,539.08,3,301,3
2011-07-24,21931,106.08,6,51,6
2011-07-24,21932,18.15,2,11,2
2011-07-24,21936,20.65,2,7,2
2011-07-24,21967,1.16,1,4,1
2011-07-24,21974,1.45,1,1,1
2011-07-24,21976,1.1,1,2,1
2011-07-24,21977,252.0,1,600,1
2011-07-24,21980,3.4799999999999995,1,12,1
2011-07-24,21982,11.309999999999999,3,39,4
2011-07-24,21987,7.800000000000001,1,12,1
2011-07-24,21988,10.2,1,12,1
2011-07-24,21989,12.75,3,15,3
2011-07-24,21990,15.0,1,12,1
2011-07-24,21992,15.0,1,12,1
2011-07-24,21993,15.0,1,12,1
2011-07-24,22027,5.04,1,12,1
2011-07-24,22029,20.16,3,48,3
2011-07-24,22030,10.08,2,24,2
2011-07-24,22037,5.04,1,12,1
2011-07-24,22041,100.8,1,48,1
2011-07-24,22045,10.5,1,25,1
2011-07-24,22055,4.949999999999999,1,3,2
2011-07-24,22059,2.98,0,2,1
2011-07-24,22061,9.95,0,1,1
2011-07-24,22063,5.9,0,2,1
2011-07-24,22077,39.6,2,24,2
2011-07-24,22079,3.3,1,2,1
2011-07-24,22081,3.3,1,2,1
2011-07-24,22082,3.3,1,2,1
2011-07-24,22083,23.6,2,8,2
2011-07-24,22085,5.9,1,2,1
2011-07-24,22086,5.9,1,2,1
2011-07-24,22091,0.78,2,2,2
2011-07-24,22092,0.78,2,2,2
2011-07-24,22093,0.78,2,2,2
2011-07-24,22094,0.78,1,2,2
2011-07-24,22095,1.17,1,3,1
2011-07-24,22096,1.17,2,3,2
2011-07-24,22097,0.39,1,1,1
2011-07-24,22098,0.39,1,1,1
2011-07-24,22099,0.39,1,1,1
2011-07-24,22111,9.9,0,2,1
2011-07-24,22112,9.9,0,2,1
2011-07-24,22115,2.37,1,3,1
2011-07-24,22120,19.9,1,2,1
2011-07-24,22138,44.550000000000004,2,9,2
2011-07-24,22139,131.7,3,30,3
2011-07-24,22147,17.4,1,12,1
2011-07-24,22149,12.6,1,6,1
2011-07-24,22151,155.51999999999998,1,432,1
2011-07-24,22156,10.2,1,12,1
2011-07-24,22167,9.95,1,1,1
2011-07-24,22169,95.2,3,12,3
2011-07-24,22170,33.75,2,5,2
2011-07-24,22171,8.5,1,1,1
2011-07-24,22173,29.5,2,10,2
2011-07-24,22178,181.76,5,160,5
2011-07-24,22180,39.8,1,4,1
2011-07-24,22189,67.15,2,17,2
2011-07-24,22191,8.5,1,1,1
2011-07-24,22192,17.0,1,2,1
2011-07-24,22193,25.5,2,3,2
2011-07-24,22197,100.9,4,134,4
2011-07-24,22208,1.66,1,2,1
2011-07-24,22210,1.66,1,2,1
2011-07-24,22211,2.4899999999999998,2,3,2
2011-07-24,22219,0.85,1,1,1
2011-07-24,22231,7.08,1,12,1
2011-07-24,22279,1.25,1,1,1
2011-07-24,22280,1.25,1,1,1
2011-07-24,22295,19.8,1,12,1
2011-07-24,22303,15.3,1,6,1
2011-07-24,22311,2.95,0,1,1
2011-07-24,22312,5.9,0,2,1
2011-07-24,22313,2.95,0,1,1
2011-07-24,22314,5.9,0,2,1
2011-07-24,22326,35.400000000000006,1,12,1
2011-07-24,22333,6.6,1,4,1
2011-07-24,22336,3.9,1,6,2
2011-07-24,22355,25.5,2,30,2
2011-07-24,22356,17.0,2,20,2
2011-07-24,22360,2.95,1,1,1
2011-07-24,22361,2.95,1,1,1
2011-07-24,22362,2.95,1,1,1
2011-07-24,22366,7.95,1,1,1
2011-07-24,22371,12.75,1,3,1
2011-07-24,22379,33.6,3,16,3
2011-07-24,22381,25.2,4,12,4
2011-07-24,22382,51.15,3,31,3
2011-07-24,22383,117.15,5,71,5
2011-07-24,22384,51.15,3,31,3
2011-07-24,22385,20.8,1,10,1
2011-07-24,22386,66.56,5,32,5
2011-07-24,22398,4.68,1,12,1
2011-07-24,22400,4.68,1,12,1
2011-07-24,22411,181.08,2,101,2
2011-07-24,22412,6.300000000000001,2,3,2
2011-07-24,22413,11.8,1,4,2
2011-07-24,22416,1.45,1,1,1
2011-07-24,22417,13.2,1,24,1
2011-07-24,22419,0.84,0,2,1
2011-07-24,22420,0.84,0,2,1
2011-07-24,22421,0.84,0,2,1
2011-07-24,22422,3.9,1,6,1
2011-07-24,22423,589.3499999999999,5,53,5
2011-07-24,22424,12.75,1,1,1
2011-07-24,22427,65.45,5,11,5
2011-07-24,22429,51.0,3,12,3
2011-07-24,22431,21.45,2,11,2
2011-07-24,22432,9.75,1,5,1
2011-07-24,22434,15.6,1,8,1
2011-07-24,22436,13.0,1,20,1
2011-07-24,22456,24.75,3,5,3
2011-07-24,22457,32.45,2,11,2
2011-07-24,22460,20.0,2,16,2
2011-07-24,22464,39.6,2,24,2
2011-07-24,22467,15.3,1,6,1
2011-07-24,22469,145.7,4,98,4
2011-07-24,22470,38.35,3,13,3
2011-07-24,22485,25.5,1,2,1
2011-07-24,22487,29.849999999999998,2,3,2
2011-07-24,22488,6.6,1,4,1
2011-07-24,22489,10.08,1,24,1
2011-07-24,22504,299.4,1,12,1
2011-07-24,22526,12.75,1,1,1
2011-07-24,22532,10.08,1,24,1
2011-07-24,22536,10.08,1,24,1
2011-07-24,22550,15.0,1,4,1
2011-07-24,22551,42.9,3,26,3
2011-07-24,22553,36.300000000000004,3,22,4
2011-07-24,22554,3.3,1,2,1
2011-07-24,22556,19.8,1,12,1
2011-07-24,22557,19.8,1,12,1
2011-07-24,22558,95.99999999999999,4,64,4
2011-07-24,22561,19.8,1,12,1
2011-07-24,22563,15.0,1,12,1
2011-07-24,22569,15.0,1,4,1
2011-07-24,22571,1.7,1,2,2
2011-07-24,22575,1.95,1,1,1
2011-07-24,22580,11.9,1,2,1
2011-07-24,22600,5.1,1,6,1
2011-07-24,22602,10.2,2,12,2
2011-07-24,22609,6.84,1,36,1
2011-07-24,22610,6.84,1,36,1
2011-07-24,22613,0.85,1,1,1
2011-07-24,22614,13.919999999999998,2,48,2
2011-07-24,22615,1.16,1,4,2
2011-07-24,22616,19.43,3,67,5
2011-07-24,22617,29.700000000000003,1,6,1
2011-07-24,22619,15.0,1,4,1
2011-07-24,22621,19.8,1,12,1
2011-07-24,22622,71.69999999999999,2,6,2
2011-07-24,22623,17.85,1,3,1
2011-07-24,22624,17.0,1,2,1
2011-07-24,22625,17.0,1,2,1
2011-07-24,22626,8.5,1,1,1
2011-07-24,22629,72.14999999999999,3,37,3
2011-07-24,22630,48.75,2,25,2
2011-07-24,22631,29.25,3,15,3
2011-07-24,22634,9.95,1,1,1
2011-07-24,22645,17.4,1,12,1
2011-07-24,22646,2.9,0,2,1
2011-07-24,22649,14.850000000000001,1,3,2
2011-07-24,22650,17.4,1,12,1
2011-07-24,22652,9.9,1,6,1
2011-07-24,22654,5.95,1,1,1
2011-07-24,22659,487.65000000000003,6,287,6
2011-07-24,22660,7.95,1,1,1
2011-07-24,22662,18.15,2,11,2
2011-07-24,22663,20.8,1,10,1
2011-07-24,22665,56.05000000000001,3,19,3
2011-07-24,22666,35.400000000000006,2,12,2
2011-07-24,22667,2.95,1,1,1
2011-07-24,22668,14.75,1,5,1
2011-07-24,22669,14.75,1,5,1
2011-07-24,22692,63.6,4,8,4
2011-07-24,22694,12.6,1,6,1
2011-07-24,22697,183.6,1,72,1
2011-07-24,22698,262.5,2,102,2
2011-07-24,22699,262.5,2,102,2
2011-07-24,22704,10.5,1,25,1
2011-07-24,22705,10.5,1,25,1
2011-07-24,22708,10.5,1,25,1
2011-07-24,22716,5.04,1,12,1
2011-07-24,22720,49.5,3,10,3
2011-07-24,22721,4.95,1,1,1
2011-07-24,22723,15.8,1,4,1
2011-07-24,22725,-3.75,1,-1,1
2011-07-24,22726,33.75,3,9,4
2011-07-24,22727,18.75,2,5,2
2011-07-24,22728,7.5,1,2,2
2011-07-24,22729,22.5,1,6,2
2011-07-24,22730,22.5,1,6,2
2011-07-24,22745,2.1,1,1,1
2011-07-24,22746,2.1,1,1,1
2011-07-24,22747,2.1,1,1,1
2011-07-24,22748,2.1,1,1,1
2011-07-24,22749,26.25,2,7,2
2011-07-24,22750,11.25,1,3,1
2011-07-24,22751,11.25,1,3,1
2011-07-24,22752,8.5,1,1,1
2011-07-24,22753,10.2,1,12,1
2011-07-24,22755,10.2,1,12,1
2011-07-24,22759,3.3,1,2,1
2011-07-24,22766,23.6,1,8,1
2011-07-24,22768,9.95,1,1,1
2011-07-24,22771,45.0,1,36,1
2011-07-24,22772,30.0,1,24,1
2011-07-24,22776,49.75,3,5,3
2011-07-24,22781,88.65,2,13,2
2011-07-24,22784,29.700000000000003,2,6,2
2011-07-24,22789,23.4,1,12,1
2011-07-24,22791,76.32000000000001,1,72,1
2011-07-24,22792,10.2,1,12,1
2011-07-24,22794,7.95,1,1,1
2011-07-24,22795,40.5,2,6,2
2011-07-24,22796,19.9,1,2,1
2011-07-24,22798,23.6,1,8,1
2011-07-24,22801,7.5,1,2,1
2011-07-24,22813,23.4,1,12,1
2011-07-24,22815,5.04,1,12,1
2011-07-24,22816,15.12,1,36,1
2011-07-24,22818,10.08,1,24,1
2011-07-24,22819,5.04,1,12,1
2011-07-24,22821,7.800000000000001,1,12,1
2011-07-24,22824,35.95,1,1,1
2011-07-24,22835,9.3,0,2,1
2011-07-24,22841,15.9,1,2,1
2011-07-24,22843,13.5,1,2,1
2011-07-24,22847,16.95,1,1,1
2011-07-24,22851,0.85,1,1,1
2011-07-24,22854,29.700000000000003,2,6,2
2011-07-24,22855,2.5,1,2,1
2011-07-24,22895,19.5,1,6,1
2011-07-24,22898,15.6,1,8,1
2011-07-24,22900,65.0,2,20,2
2011-07-24,22904,35.400000000000006,2,12,2
2011-07-24,22906,16.5,1,10,1
2011-07-24,22907,11.899999999999999,2,14,2
2011-07-24,22908,23.799999999999997,5,28,5
2011-07-24,22909,3.4,1,4,1
2011-07-24,22910,2.95,1,1,1
2011-07-24,22923,10.2,1,12,1
2011-07-24,22924,25.5,2,30,2
2011-07-24,22925,11.9,1,2,1
2011-07-24,22927,11.9,1,2,1
2011-07-24,22951,13.2,1,24,1
2011-07-24,22952,2.2,1,4,1
2011-07-24,22956,50.400000000000006,1,24,1
2011-07-24,22960,180.0,2,48,2
2011-07-24,22961,34.8,2,24,2
2011-07-24,22962,10.2,1,12,1
2011-07-24,22964,16.8,2,8,2
2011-07-24,22965,42.0,3,20,3
2011-07-24,22966,2.5,1,2,1
2011-07-24,22969,17.4,1,12,1
2011-07-24,22970,90.9,2,42,2
2011-07-24,22978,67.5,2,18,2
2011-07-24,22979,20.299999999999997,2,14,2
2011-07-24,22980,19.8,1,12,1
2011-07-24,22983,-38.52,1,-109,2
2011-07-24,22988,305.28000000000003,1,288,1
2011-07-24,22990,29.700000000000003,1,6,1
2011-07-24,22993,60.0,4,48,4
2011-07-24,22994,2.1,1,5,1
2011-07-24,22995,4.62,2,11,2
2011-07-24,22996,5.88,3,14,4
2011-07-24,22998,8.4,1,20,1
2011-07-24,22999,1.68,1,4,1
2011-07-24,23000,10.92,3,26,3
2011-07-24,23002,13.44,3,32,3
2011-07-24,23005,186.23999999999998,4,512,4
2011-07-24,23006,3.7800000000000002,2,9,2
2011-07-24,23007,16.95,1,1,1
2011-07-24,23009,16.95,0,1,1
2011-07-24,23019,8.25,1,1,1
2011-07-24,23029,9.9,1,6,1
2011-07-24,23031,9.9,1,6,1
2011-07-24,23032,9.9,1,6,1
2011-07-24,23033,20.299999999999997,3,14,3
2011-07-24,23034,17.4,2,12,2
2011-07-24,23035,17.4,2,12,2
2011-07-24,23036,15.0,1,12,1
2011-07-24,23037,19.8,1,12,1
2011-07-24,23038,9.96,1,12,1
2011-07-24,23039,11.7,1,6,1
2011-07-24,23049,82.5,1,10,1
2011-07-24,23052,82.5,1,10,1
2011-07-24,23056,18.75,1,3,1
2011-07-24,23066,8.25,1,1,1
2011-07-24,23077,50.0,2,40,2
2011-07-24,23078,30.0,1,24,1
2011-07-24,23082,90.0,1,24,1
2011-07-24,23089,29.700000000000003,2,18,2
2011-07-24,23091,31.25,3,5,4
2011-07-24,23094,25.0,1,2,1
2011-07-24,23099,6.65,1,1,1
2011-07-24,23103,56.1,2,34,2
2011-07-24,23109,17.34,1,6,1
2011-07-24,23118,15.0,2,2,2
2011-07-24,23130,12.45,1,3,1
2011-07-24,23132,34.5,1,6,1
2011-07-24,23133,16.5,1,2,1
2011-07-24,23138,34.8,2,24,2
2011-07-24,23139,17.4,1,12,1
2011-07-24,23144,9.96,1,12,1
2011-07-24,23146,6.58,1,2,1
2011-07-24,23154,60.32,2,29,2
2011-07-24,23156,2.08,1,1,1
2011-07-24,23159,2.08,1,1,1
2011-07-24,23165,139.2,1,96,1
2011-07-24,23166,149.76,1,144,1
2011-07-24,23170,89.39999999999999,2,60,2
2011-07-24,23171,19.8,1,12,1
2011-07-24,23172,19.8,1,12,1
2011-07-24,23173,157.5,2,18,2
2011-07-24,23174,49.8,1,12,1
2011-07-24,23176,18.0,1,8,1
2011-07-24,23177,18.0,1,8,1
2011-07-24,23178,5.78,0,2,1
2011-07-24,23179,5.78,0,2,1
2011-07-24,23180,9.9,0,2,1
2011-07-24,23181,16.5,0,2,1
2011-07-24,23186,1.7399999999999998,1,6,1
2011-07-24,23187,13.919999999999998,1,48,1
2011-07-24,23188,59.400000000000006,2,36,2
2011-07-24,23196,21.75,2,15,2
2011-07-24,23199,93.60000000000001,6,45,6
2011-07-24,23200,10.4,2,5,2
2011-07-24,23201,52.0,5,25,5
2011-07-24,23202,91.52000000000001,5,44,5
2011-07-24,23203,674.2800000000001,9,366,9
2011-07-24,23204,81.35,3,111,3
2011-07-24,23206,472.95,4,323,4
2011-07-24,23207,9.899999999999999,3,6,3
2011-07-24,23208,21.45,2,13,2
2011-07-24,23209,250.60000000000002,6,164,6
2011-07-24,23226,30.0,1,24,1
2011-07-24,23230,10.5,1,25,1
2011-07-24,23231,21.0,2,50,2
2011-07-24,23232,31.5,3,75,3
2011-07-24,23233,21.0,2,50,2
2011-07-24,23234,2.89,1,1,1
2011-07-24,23235,5.78,1,2,1
2011-07-24,23236,40.46,3,14,3
2011-07-24,23237,8.3,1,2,1
2011-07-24,23238,41.5,2,10,3
2011-07-24,23240,224.1,6,54,7
2011-07-24,23241,16.64,2,8,2
2011-07-24,23242,4.16,1,2,2
2011-07-24,23243,19.8,1,4,1
2011-07-24,23244,11.7,1,6,1
2011-07-24,23245,344.8,8,80,8
2011-07-24,23249,41.25,3,25,3
2011-07-24,23250,31.25,3,25,3
2011-07-24,23251,30.0,2,24,2
2011-07-24,23252,45.0,3,12,3
2011-07-24,23253,31.9,1,2,1
2011-07-24,23254,53.95,3,13,3
2011-07-24,23256,53.95,3,13,3
2011-07-24,23263,30.0,1,24,1
2011-07-24,23280,9.96,1,12,1
2011-07-24,23281,9.96,1,12,1
2011-07-24,23283,31.8,1,4,1
2011-07-24,23284,166.8,5,24,5
2011-07-24,23285,103.12,4,136,4
2011-07-24,23286,103.12,4,136,4
2011-07-24,23287,103.12,4,136,4
2011-07-24,23288,27.2,2,32,2
2011-07-24,23289,15.0,1,12,1
2011-07-24,23290,35.0,2,28,2
2011-07-24,23291,10.0,1,8,1
2011-07-24,23292,30.0,2,24,2
2011-07-24,23293,3.32,1,4,1
2011-07-24,23294,3.32,1,4,1
2011-07-24,23295,19.92,1,24,1
2011-07-24,23296,27.5,3,22,3
2011-07-24,23297,79.19999999999999,1,48,1
2011-07-24,23298,138.6,6,28,6
2011-07-24,23299,90.0,1,24,1
2011-07-24,23300,29.700000000000003,2,18,2
2011-07-24,23301,39.6,1,24,1
2011-07-24,23302,-39.6,1,-24,1
2011-07-24,23306,36.25,3,25,3
2011-07-24,23307,219.74999999999997,5,513,8
2011-07-24,23308,7.15,3,13,3
2011-07-24,23309,153.95,3,365,3
2011-07-24,23310,45.36,2,108,2
2011-07-24,23313,9.9,1,2,1
2011-07-24,23315,29.849999999999998,1,3,2
2011-07-24,23316,29.849999999999998,2,3,2
2011-07-24,23317,19.9,1,2,1
2011-07-24,23320,34.68,1,12,1
2011-07-24,23321,61.05,7,37,7
2011-07-24,23322,64.9,6,22,6
2011-07-24,23341,8.5,0,1,1
2011-07-24,23342,17.0,1,2,2
2011-07-24,23343,4.16,1,2,1
2011-07-24,23344,4.16,1,2,1
2011-07-24,23345,3.75,1,3,2
2011-07-24,23346,3.75,1,3,2
2011-07-24,23347,1.25,1,1,1
2011-07-24,23545,10.5,1,25,1
2011-07-24,23546,10.5,1,25,1
2011-07-24,23547,21.0,2,50,2
2011-07-24,23548,31.5,3,75,3
2011-07-24,23549,21.0,2,50,2
2011-07-24,23550,21.0,2,50,2
2011-07-24,35004B,55.8,1,12,1
2011-07-24,35637A,11.7,1,6,1
2011-07-24,35810A,39.84,1,48,1
2011-07-24,35953,13.75,1,11,1
2011-07-24,35954,8.4,1,20,1
2011-07-24,35961,10.2,1,12,1
2011-07-24,37447,1.49,1,1,1
2011-07-24,47559B,53.0,1,50,1
2011-07-24,47566,138.6,6,28,6
2011-07-24,47566B,9.9,1,2,1
2011-07-24,47567B,35.7,1,6,1
2011-07-24,47590A,5.45,1,1,1
2011-07-24,47590B,5.45,1,1,1
2011-07-24,47599B,-105.0,1,-50,1
2011-07-24,48111,7.95,1,1,1
2011-07-24,48129,7.95,1,1,1
2011-07-24,48184,31.8,1,4,1
2011-07-24,48187,15.9,2,2,2
2011-07-24,48194,31.8,1,4,1
2011-07-24,51014A,18.72,1,48,1
2011-07-24,51014C,18.72,1,48,1
2011-07-24,51014L,18.72,1,48,1
2011-07-24,71038,43.6,1,8,1
2011-07-24,71053,185.22,3,54,3
2011-07-24,71279,17.700000000000003,1,6,1
2011-07-24,71459,69.12,1,96,1
2011-07-24,72741,26.1,1,18,1
2011-07-24,81952B,1.9,1,10,1
2011-07-24,82482,308.40000000000003,6,140,6
2011-07-24,82483,48.650000000000006,3,7,3
2011-07-24,82484,119.25,6,15,6
2011-07-24,82486,152.14999999999998,5,17,5
2011-07-24,82494L,79.65,3,27,3
2011-07-24,82551,34.8,2,24,2
2011-07-24,82552,1.45,1,1,1
2011-07-24,82567,6.300000000000001,1,3,1
2011-07-24,82582,6.300000000000001,1,3,1
2011-07-24,82600,58.80000000000001,3,28,4
2011-07-24,84077,13.919999999999998,1,48,1
2011-07-24,84247N,2.95,1,1,1
2011-07-24,84356,13.9,1,2,1
2011-07-24,84380,35.0,3,28,3
2011-07-24,84406B,58.099999999999994,2,14,2
2011-07-24,84536A,0.42,1,1,1
2011-07-24,84592,17.700000000000003,1,6,1
2011-07-24,84596B,2.52,1,6,1
2011-07-24,84596F,2.1,1,5,1
2011-07-24,84596G,0.84,1,2,1
2011-07-24,84596L,0.84,1,2,1
2011-07-24,84629,19.8,1,4,1
2011-07-24,84660A,0.79,1,1,1
2011-07-24,84660B,0.79,1,1,1
2011-07-24,84660C,0.79,1,1,1
2011-07-24,84663A,0.79,1,1,1
2011-07-24,84692,0.84,1,2,1
2011-07-24,84754,7.5,1,6,2
2011-07-24,84755,26.0,1,40,1
2011-07-24,84836,30.0,2,24,2
2011-07-24,84874B,16.5,1,10,1
2011-07-24,84879,116.61,4,69,4
2011-07-24,84912A,15.0,1,4,1
2011-07-24,84929,2.28,1,12,1
2011-07-24,84944,1.65,1,1,1
