m,CustomerID,revenue,cnt_cus,cnt_pro
2011-08-01,13971,704.92,41,460
2011-08-01,13975,384.34,74,322
2011-08-01,13984,102.1,2,58
2011-08-01,13985,1170.3600000000001,44,611
2011-08-01,13993,219.0,2,49
2011-08-01,13994,130.99,4,37
2011-08-01,13995,153.2,9,84
2011-08-01,13999,334.34000000000003,19,222
2011-08-01,14004,1481.9,40,894
2011-08-01,14006,300.1,10,194
2011-08-01,14013,199.22,15,258
2011-08-01,14024,327.7,16,150
2011-08-01,14030,222.48,33,210
2011-08-01,14031,809.11,20,388
2011-08-01,14035,136.68,3,73
2011-08-01,14040,377.9,39,285
2011-08-01,14044,196.93,71,106
2011-08-01,14045,408.0,1,48
2011-08-01,14050,485.98,37,447
2011-08-01,14051,742.8000000000001,4,128
2011-08-01,14053,106.0,1,100
2011-08-01,14055,725.6400000000001,10,216
2011-08-01,14056,653.73,93,333
2011-08-01,14057,1212.59,32,770
2011-08-01,14060,518.1,24,410
2011-08-01,14062,1708.68,8,500
2011-08-01,14064,255.52,25,218
2011-08-01,14076,122.47,43,81
2011-08-01,14078,221.46,13,73
2011-08-01,14079,375.1,12,301
2011-08-01,14083,17.85,1,3
2011-08-01,14088,1004.88,22,762
2011-08-01,14096,20.24,7,6
2011-08-01,14099,349.02000000000004,27,191
2011-08-01,14108,291.33,16,209
2011-08-01,14110,860.98,23,454
2011-08-01,14111,153.0,1,36
2011-08-01,14112,740.4200000000001,39,474
2011-08-01,14116,319.97,17,162
2011-08-01,14127,257.48,15,124
2011-08-01,14132,640.04,25,436
2011-08-01,14133,287.64,12,196
2011-08-01,14135,748.86,17,617
2011-08-01,14141,285.16,16,140
2011-08-01,14156,3750.71,211,2305
2011-08-01,14175,-18.5,3,-5
2011-08-01,14180,309.4,13,50
2011-08-01,14188,286.45,9,180
2011-08-01,14189,423.06,27,343
2011-08-01,14191,734.72,33,477
2011-08-01,14194,1136.72,71,1082
2011-08-01,14196,335.52,6,142
2011-08-01,14209,354.68,13,184
2011-08-01,14210,306.19,16,119
2011-08-01,14221,588.0,32,442
2011-08-01,14224,186.62,17,122
2011-08-01,14232,257.6,14,378
2011-08-01,14239,120.5,6,60
2011-08-01,14246,504.19,25,321
2011-08-01,14257,1388.92,37,628
2011-08-01,14262,309.5,20,184
2011-08-01,14265,278.13,16,59
2011-08-01,14282,243.96,10,206
2011-08-01,14291,315.37,19,221
2011-08-01,14298,598.88,17,474
2011-08-01,14299,871.2,52,580
2011-08-01,14301,632.04,13,600
2011-08-01,14305,-50.95,5,-19
2011-08-01,14314,120.0,8,296
2011-08-01,14315,20.8,1,10
2011-08-01,14321,273.72,20,362
2011-08-01,14323,305.24,17,128
2011-08-01,14329,399.35,22,261
2011-08-01,14331,79.0,4,16
2011-08-01,14334,335.28,23,280
2011-08-01,14341,321.29,18,237
2011-08-01,14344,117.3,22,39
2011-08-01,14346,759.14,43,501
2011-08-01,14364,351.1,8,184
2011-08-01,14387,440.76,40,209
2011-08-01,14388,335.15,24,249
2011-08-01,14397,273.12,5,168
2011-08-01,14401,938.96,34,1399
2011-08-01,14403,204.0,1,16
2011-08-01,14404,309.24,16,164
2011-08-01,14406,156.75,8,77
2011-08-01,14407,352.6700000000001,6,122
2011-08-01,14408,781.19,42,575
2011-08-01,14409,190.8,8,100
2011-08-01,14414,315.09999999999997,22,650
2011-08-01,14415,364.26,21,194
2011-08-01,14418,150.44,17,148
2011-08-01,14460,157.79999999999998,6,364
2011-08-01,14462,252.62,15,108
2011-08-01,14466,234.75,13,139
2011-08-01,14472,142.74,20,97
2011-08-01,14495,40.6,2,22
2011-08-01,14498,360.09,45,239
2011-08-01,14500,51.0,1,4
2011-08-01,14505,1062.88,117,586
2011-08-01,14507,309.38,26,142
2011-08-01,14513,138.24,1,192
2011-08-01,14523,241.09,12,251
2011-08-01,14525,872.02,48,650
2011-08-01,14527,499.03,60,166
2011-08-01,14529,135.24,49,84
2011-08-01,14530,460.43,33,171
2011-08-01,14533,301.48,14,372
2011-08-01,14534,153.85,24,55
2011-08-01,14535,799.94,97,506
2011-08-01,14543,462.3,6,74
2011-08-01,14560,91.19999999999999,4,20
2011-08-01,14562,250.32,30,162
2011-08-01,14565,682.77,31,472
2011-08-01,14566,1432.0,4,800
2011-08-01,14567,800.76,13,172
2011-08-01,14572,609.3,54,477
2011-08-01,14606,784.39,150,316
2011-08-01,14621,-22.6,4,-6
2011-08-01,14623,210.85,32,71
2011-08-01,14626,984.39,40,447
2011-08-01,14639,754.1,45,278
2011-08-01,14640,496.24,24,230
2011-08-01,14646,39655.81,220,29107
2011-08-01,14658,123.14,14,23
2011-08-01,14660,128.95,14,104
2011-08-01,14667,497.98,30,224
2011-08-01,14680,2388.2,17,1324
2011-08-01,14687,628.38,15,470
2011-08-01,14688,423.3,26,261
2011-08-01,14696,287.15,23,335
2011-08-01,14702,190.15,31,101
2011-08-01,14709,1004.5,23,502
2011-08-01,14711,148.57,14,24
2011-08-01,14712,115.72,7,102
2011-08-01,14713,372.24,54,267
2011-08-01,14720,155.8,9,40
2011-08-01,14730,137.14,29,85
2011-08-01,14732,-9.9,1,-2
2011-08-01,14733,316.98,7,78
2011-08-01,14735,122.28,4,84
2011-08-01,14737,647.75,7,153
2011-08-01,14738,-4.5600000000000005,1,-24
2011-08-01,14741,196.1,9,70
2011-08-01,14745,279.76,18,288
2011-08-01,14748,347.64,24,452
2011-08-01,14755,315.5,15,190
2011-08-01,14759,298.6,17,128
2011-08-01,14765,15.0,1,4
2011-08-01,14768,133.20000000000002,4,40
2011-08-01,14769,312.66,26,248
2011-08-01,14772,139.26,9,82
2011-08-01,14776,191.1,9,234
2011-08-01,14778,396.81,17,165
2011-08-01,14790,211.88,18,248
2011-08-01,14796,603.16,84,582
2011-08-01,14800,163.72,19,209
2011-08-01,14810,352.23,37,188
2011-08-01,14825,132.05,6,47
2011-08-01,14834,185.61,10,99
2011-08-01,14837,388.12,25,338
2011-08-01,14844,714.33,21,365
2011-08-01,14849,813.71,45,691
2011-08-01,14855,339.3,8,138
2011-08-01,14857,-7.47,1,-9
2011-08-01,14866,940.8000000000001,2,384
2011-08-01,14868,400.6,21,234
2011-08-01,14869,391.31,48,355
2011-08-01,14875,1103.32,42,458
2011-08-01,14895,850.07,42,297
2011-08-01,14901,325.07,19,203
2011-08-01,14903,605.64,83,409
2011-08-01,14911,7030.29,270,4608
2011-08-01,14918,844.73,25,363
2011-08-01,14930,1268.73,63,465
2011-08-01,14936,1436.49,57,572
2011-08-01,14937,755.31,13,171
2011-08-01,14947,178.5,10,118
2011-08-01,14948,13.2,1,8
2011-08-01,14959,114.94000000000001,6,58
2011-08-01,14972,114.77,18,28
2011-08-01,14973,302.96000000000004,7,63
2011-08-01,14976,109.7,8,47
2011-08-01,15002,494.17,39,337
2011-08-01,15005,429.49,80,351
2011-08-01,15023,670.88,37,165
2011-08-01,15024,157.53,15,77
2011-08-01,15031,110.96000000000001,19,48
2011-08-01,15033,284.31,45,146
2011-08-01,15039,1230.69,77,493
2011-08-01,15046,943.07,29,675
2011-08-01,15048,64.6,19,39
2011-08-01,15058,234.35,17,133
2011-08-01,15059,275.67,42,102
2011-08-01,15061,913.3,13,580
2011-08-01,15074,748.87,41,455
2011-08-01,15078,1393.64,36,720
2011-08-01,15089,1677.23,102,1085
2011-08-01,15093,630.42,14,342
2011-08-01,15095,332.78000000000003,10,162
2011-08-01,15110,203.95000000000002,10,51
2011-08-01,15114,191.14,15,262
2011-08-01,15117,363.33,27,415
2011-08-01,15120,-15.0,1,-4
2011-08-01,15122,703.1700000000001,36,303
2011-08-01,15125,997.13,13,599
2011-08-01,15128,312.14,21,262
2011-08-01,15129,696.0,9,206
2011-08-01,15132,352.36,23,256
2011-08-01,15133,324.52,12,368
2011-08-01,15134,203.78,12,126
2011-08-01,15140,600.66,18,365
2011-08-01,15144,506.90000000000003,14,194
2011-08-01,15150,1958.73,120,1336
2011-08-01,15152,998.9200000000001,49,439
2011-08-01,15157,-36.33,6,-78
2011-08-01,15159,1394.58,61,1140
2011-08-01,15187,99.6,1,24
2011-08-01,15189,2391.14,25,779
2011-08-01,15192,306.33,11,281
2011-08-01,15194,398.07,20,303
2011-08-01,15198,107.64,5,64
2011-08-01,15201,300.45,14,247
2011-08-01,15203,333.44,23,240
2011-08-01,15205,471.89,25,195
2011-08-01,15218,705.3,26,487
2011-08-01,15220,337.24,27,276
2011-08-01,15228,960.83,46,483
2011-08-01,15232,301.7,13,314
2011-08-01,15241,74.4,9,264
2011-08-01,15247,356.0,6,160
2011-08-01,15249,1696.66,82,1031
2011-08-01,15251,725.65,9,179
2011-08-01,15254,300.36,18,275
2011-08-01,15260,195.15,10,73
2011-08-01,15263,156.51,12,89
2011-08-01,15270,496.65,7,296
2011-08-01,15271,315.89,45,200
2011-08-01,15290,902.72,21,320
2011-08-01,15296,508.0,29,134
2011-08-01,15299,-48.0,1,-1
2011-08-01,15301,516.51,24,343
2011-08-01,15311,2865.95,127,1990
2011-08-01,15312,186.9,9,70
2011-08-01,15313,52.0,1,25
2011-08-01,15315,214.57999999999998,16,238
2011-08-01,15325,162.29,47,232
2011-08-01,15342,391.76,24,276
2011-08-01,15356,301.92,43,180
2011-08-01,15358,710.2,49,707
2011-08-01,15373,166.60000000000002,8,44
2011-08-01,15374,168.0,3,126
2011-08-01,15376,334.85,43,162
2011-08-01,15396,288.18,14,122
2011-08-01,15400,152.4,4,104
2011-08-01,15410,340.74,14,146
2011-08-01,15411,225.81,12,107
2011-08-01,15434,280.32,20,280
2011-08-01,15443,247.09,22,165
2011-08-01,15469,290.2,16,126
2011-08-01,15472,371.56,76,251
2011-08-01,15480,905.5,45,303
2011-08-01,15491,390.98,20,275
2011-08-01,15494,1127.38,87,1077
2011-08-01,15498,915.74,41,544
2011-08-01,15502,159.1199999999999,90,1904
2011-08-01,15505,1146.98,14,334
2011-08-01,15513,222.96,12,240
2011-08-01,15518,220.17,32,143
2011-08-01,15541,85.13000000000001,29,49
2011-08-01,15544,324.72,22,184
2011-08-01,15547,366.18,71,241
2011-08-01,15550,154.24,20,94
2011-08-01,15555,264.73,66,260
2011-08-01,15569,489.6,2,192
2011-08-01,15572,679.25,39,267
2011-08-01,15581,2708.34,1,3
2011-08-01,15582,237.9,14,152
2011-08-01,15596,16.9,2,2
2011-08-01,15601,462.06,27,168
2011-08-01,15602,-12.75,1,-1
2011-08-01,15606,303.22,8,118
2011-08-01,15608,285.68,18,230
2011-08-01,15611,400.47,10,152
2011-08-01,15615,1466.67,67,831
2011-08-01,15624,68.10000000000001,3,22
2011-08-01,15625,575.54,17,460
2011-08-01,15628,303.83,19,233
2011-08-01,15632,409.61,26,265
2011-08-01,15640,1430.04,63,847
2011-08-01,15641,581.82,37,466
2011-08-01,15653,48.0,4,48
2011-08-01,15660,-3.75,1,-3
2011-08-01,15663,138.14,9,106
2011-08-01,15669,130.8,5,72
2011-08-01,15671,296.71999999999997,6,224
2011-08-01,15683,193.75,10,131
2011-08-01,15689,150.6,3,28
2011-08-01,15690,111.0,8,204
2011-08-01,15701,857.0,119,479
2011-08-01,15706,447.1,29,159
2011-08-01,15712,307.66,14,195
2011-08-01,15719,347.13,91,208
2011-08-01,15722,654.15,14,295
2011-08-01,15727,887.47,71,838
2011-08-01,15734,760.8000000000001,15,213
2011-08-01,15738,327.15,6,153
2011-08-01,15743,111.5,16,28
2011-08-01,15747,306.82,21,161
2011-08-01,15752,335.2,54,348
2011-08-01,15755,524.1,29,269
2011-08-01,15764,1555.2,88,1166
2011-08-01,15768,142.68,9,91
2011-08-01,15769,8489.0,10,4156
2011-08-01,15786,3093.64,165,2282
2011-08-01,15796,325.8,16,116
2011-08-01,15797,367.2,1,144
2011-08-01,15800,454.58,103,227
2011-08-01,15801,137.22,9,70
2011-08-01,15804,177.48000000000002,30,255
2011-08-01,15805,570.25,33,407
2011-08-01,15810,-2.08,1,-1
2011-08-01,15811,478.96000000000004,31,292
2011-08-01,15812,213.9,4,181
2011-08-01,15827,222.45,14,154
2011-08-01,15831,141.17,6,379
2011-08-01,15838,4574.42,34,2869
2011-08-01,15856,1583.24,144,1491
2011-08-01,15860,113.79,12,59
2011-08-01,15862,168.72,13,140
2011-08-01,15866,230.53,43,126
2011-08-01,15867,326.01,54,198
2011-08-01,15932,302.58,17,338
2011-08-01,15938,69.28,5,48
2011-08-01,15939,249.4,3,196
2011-08-01,15950,662.5600000000001,39,310
2011-08-01,15955,1018.0300000000001,33,513
2011-08-01,15971,291.4,4,140
2011-08-01,15984,1066.68,125,599
2011-08-01,15985,242.84,10,208
2011-08-01,15987,403.05,5,113
2011-08-01,15996,111.56,14,27
2011-08-01,16011,208.39000000000001,16,129
2011-08-01,16012,767.0699999999999,26,332
2011-08-01,16013,4022.18,21,1502
2011-08-01,16029,10461.7,23,5096
2011-08-01,16033,1309.68,146,517
2011-08-01,16042,435.33,24,267
2011-08-01,16045,210.05,13,195
2011-08-01,16053,1124.19,62,1003
2011-08-01,16066,316.38,6,186
2011-08-01,16076,256.88,18,264
2011-08-01,16083,979.64,14,524
2011-08-01,16092,224.13,14,183
2011-08-01,16093,17.0,1,20
2011-08-01,16098,200.32,12,110
2011-08-01,16102,839.76,31,464
2011-08-01,16107,642.4200000000001,5,318
2011-08-01,16115,273.02,43,207
2011-08-01,16122,300.42,17,466
2011-08-01,16126,1862.7,31,546
2011-08-01,16131,613.98,19,452
2011-08-01,16133,3004.0,54,1703
2011-08-01,16139,166.57,9,71
2011-08-01,16143,375.19,22,178
2011-08-01,16145,320.51,19,288
2011-08-01,16150,419.42,25,262
2011-08-01,16153,323.44,18,122
2011-08-01,16168,574.08,16,270
2011-08-01,16170,310.79,22,275
2011-08-01,16172,249.0,11,136
2011-08-01,16174,304.2,3,260
2011-08-01,16180,4005.1,40,2254
2011-08-01,16182,2327.0,7,1300
2011-08-01,16184,417.73,15,233
2011-08-01,16186,755.14,29,581
2011-08-01,16187,1125.7,40,1024
2011-08-01,16201,303.8,19,208
2011-08-01,16206,121.11,14,50
2011-08-01,16209,212.64000000000001,11,176
2011-08-01,16210,310.87,7,87
2011-08-01,16218,454.72,12,196
2011-08-01,16241,303.81,87,257
2011-08-01,16245,315.72,21,172
2011-08-01,16249,88.5,4,78
2011-08-01,16255,-5.0,2,-4
2011-08-01,16258,754.8000000000001,6,216
2011-08-01,16261,163.42000000000002,19,58
2011-08-01,16265,435.98,20,206
2011-08-01,16266,110.38000000000001,9,53
2011-08-01,16271,299.42,16,201
2011-08-01,16272,411.7,25,224
2011-08-01,16278,566.38,23,114
2011-08-01,16283,109.97999999999999,7,46
2011-08-01,16292,280.9,17,188
2011-08-01,16302,212.82,11,134
2011-08-01,16303,3154.35,94,1569
2011-08-01,16308,640.0,1,2000
2011-08-01,16309,372.37,21,163
2011-08-01,16316,-125.0,1,-1
2011-08-01,16317,308.31,15,252
2011-08-01,16324,262.12,61,185
2011-08-01,16326,151.0,9,20
2011-08-01,16330,39.26,17,21
2011-08-01,16332,229.0,22,74
2011-08-01,16333,1282.0,2,1132
2011-08-01,16340,549.07,124,501
2011-08-01,16342,57.5,2,22
2011-08-01,16348,191.82,43,119
2011-08-01,16353,505.8,11,204
2011-08-01,16365,53.95,5,8
2011-08-01,16370,406.53000000000003,66,197
2011-08-01,16401,-14.799999999999999,3,-6
2011-08-01,16407,469.01,34,241
2011-08-01,16419,221.54,14,147
2011-08-01,16422,3351.76,33,2878
2011-08-01,16429,284.55,2,9
2011-08-01,16456,124.16,14,71
2011-08-01,16458,438.8,24,298
2011-08-01,16466,479.34000000000003,34,212
2011-08-01,16470,193.47,36,188
2011-08-01,16488,135.51,11,449
2011-08-01,16493,-17.16,3,-40
2011-08-01,16503,338.54,17,124
2011-08-01,16523,716.5,19,317
2011-08-01,16525,-104.41999999999997,13,-498
2011-08-01,16531,199.7,14,214
2011-08-01,16536,539.02,49,250
2011-08-01,16549,662.03,109,461
2011-08-01,16550,512.92,53,370
2011-08-01,16551,306.1,11,316
2011-08-01,16555,151.98000000000002,9,90
2011-08-01,16556,472.13,28,199
2011-08-01,16558,203.59,11,83
2011-08-01,16570,299.52,9,260
2011-08-01,16572,367.32,19,176
2011-08-01,16582,313.62,6,164
2011-08-01,16589,97.0,6,44
2011-08-01,16607,114.78,12,583
2011-08-01,16609,-3.3,1,-2
2011-08-01,16612,161.4,9,62
2011-08-01,16626,335.3,12,200
2011-08-01,16628,491.29,24,253
2011-08-01,16633,464.94,21,162
2011-08-01,16637,226.93,16,211
2011-08-01,16638,218.27,18,347
2011-08-01,16641,231.1,12,256
2011-08-01,16652,1402.69,34,632
2011-08-01,16656,999.92,7,861
2011-08-01,16668,50.28,5,84
2011-08-01,16670,691.21,44,494
2011-08-01,16672,708.7,9,211
2011-08-01,16678,326.75,16,247
2011-08-01,16686,835.95,110,489
2011-08-01,16700,307.22,20,278
2011-08-01,16701,376.02,11,1126
2011-08-01,16706,291.53,70,165
2011-08-01,16712,418.90999999999997,16,331
2011-08-01,16713,369.33,50,263
2011-08-01,16722,278.8,12,185
2011-08-01,16723,424.15000000000003,36,398
2011-08-01,16729,270.37,31,285
2011-08-01,16734,306.15999999999997,27,109
2011-08-01,16743,320.49,28,347
2011-08-01,16745,733.27,16,319
2011-08-01,16746,644.42,37,522
2011-08-01,16750,98.38,5,45
2011-08-01,16755,576.16,86,374
2011-08-01,16764,172.42000000000002,34,82
2011-08-01,16767,567.62,34,573
2011-08-01,16768,91.49000000000001,22,38
2011-08-01,16774,231.4,8,84
2011-08-01,16775,109.63,14,29
2011-08-01,16779,678.88,22,340
2011-08-01,16780,263.3,40,172
2011-08-01,16788,300.31,86,124
2011-08-01,16791,224.12,37,71
2011-08-01,16794,128.31,43,100
2011-08-01,16806,259.93,40,110
2011-08-01,16813,162.79,38,147
2011-08-01,16814,436.65,19,209
2011-08-01,16816,44.370000000000005,3,23
2011-08-01,16818,402.31,19,266
2011-08-01,16828,113.5,7,58
2011-08-01,16835,99.1,5,42
2011-08-01,16836,91.32000000000001,2,84
2011-08-01,16839,989.05,20,399
2011-08-01,16841,-95.2,1,-16
2011-08-01,16842,397.24,17,144
2011-08-01,16859,-220.47,18,-169
2011-08-01,16872,76.32000000000001,1,72
2011-08-01,16873,638.02,29,456
2011-08-01,16880,166.36,18,70
2011-08-01,16902,1706.88,43,629
2011-08-01,16904,775.04,146,627
2011-08-01,16915,173.70000000000002,2,6
2011-08-01,16927,201.6,1,480
2011-08-01,16928,626.99,18,493
2011-08-01,16929,199.74,13,126
2011-08-01,16931,174.83,26,81
2011-08-01,16945,302.74,16,200
2011-08-01,16950,606.41,23,305
2011-08-01,16951,-15.0,1,-12
2011-08-01,16952,167.61,16,92
2011-08-01,16954,303.9,8,154
2011-08-01,16961,234.17000000000002,14,125
2011-08-01,16968,253.31,15,98
2011-08-01,16984,3159.85,262,1620
2011-08-01,16996,320.25,7,127
2011-08-01,17001,260.7,13,144
2011-08-01,17029,358.0,1,200
2011-08-01,17041,446.39,29,349
2011-08-01,17042,241.92000000000002,18,220
2011-08-01,17045,191.09,16,71
2011-08-01,17048,125.0,5,60
2011-08-01,17049,330.28,21,176
2011-08-01,17053,496.38,13,121
2011-08-01,17059,739.43,125,439
2011-08-01,17061,407.4,11,104
2011-08-01,17068,206.69,23,124
2011-08-01,17070,312.14,62,133
2011-08-01,17073,453.79,56,307
2011-08-01,17083,409.76,18,210
2011-08-01,17085,347.75,45,157
2011-08-01,17092,498.17,35,282
2011-08-01,17097,335.39,53,133
2011-08-01,17122,138.32,7,80
2011-08-01,17134,94.5,4,22
2011-08-01,17139,1256.95,44,708
2011-08-01,17146,185.9,2,4
2011-08-01,17160,758.05,48,552
2011-08-01,17173,487.53000000000003,13,121
2011-08-01,17183,329.67,9,141
2011-08-01,17189,157.18,23,124
2011-08-01,17220,336.52,55,192
2011-08-01,17231,205.27,43,131
2011-08-01,17242,425.6,11,200
2011-08-01,17243,267.0,20,48
2011-08-01,17248,318.65,68,213
2011-08-01,17252,11.9,1,2
2011-08-01,17256,112.10000000000001,4,73
2011-08-01,17267,317.62,37,159
2011-08-01,17268,452.15999999999997,2,432
2011-08-01,17282,687.0,5,916
2011-08-01,17284,272.96999999999997,49,188
2011-08-01,17293,161.86,11,64
2011-08-01,17298,498.42,30,387
2011-08-01,17299,116.56,7,52
2011-08-01,17302,342.79,19,153
2011-08-01,17306,611.24,4,712
2011-08-01,17315,863.82,92,833
2011-08-01,17320,290.52,25,168
2011-08-01,17323,104.50999999999999,20,85
2011-08-01,17331,175.2,1,16
2011-08-01,17338,946.74,119,420
2011-08-01,17340,590.12,24,340
2011-08-01,17346,154.02,32,92
2011-08-01,17353,870.0,4,600
2011-08-01,17377,314.69,39,368
2011-08-01,17381,1055.52,4,2248
2011-08-01,17386,928.08,2,576
2011-08-01,17389,1027.08,12,124
2011-08-01,17398,124.92999999999999,7,51
2011-08-01,17400,817.44,93,494
2011-08-01,17402,570.14,7,146
2011-08-01,17404,692.0,3,962
2011-08-01,17416,898.66,41,632
2011-08-01,17428,1704.8,19,992
2011-08-01,17429,135.98000000000002,11,282
2011-08-01,17442,517.6899999999999,31,306
2011-08-01,17450,15952.38,33,5400
2011-08-01,17451,316.16,23,250
2011-08-01,17457,340.06,8,154
2011-08-01,17469,304.2,16,124
2011-08-01,17470,193.35999999999999,16,392
2011-08-01,17511,8390.13,86,5498
2011-08-01,17512,350.58000000000004,15,302
2011-08-01,17514,208.65,40,135
2011-08-01,17516,153.64,24,66
2011-08-01,17527,314.51,18,149
2011-08-01,17531,-3.25,1,-1
2011-08-01,17553,1487.6,2,1048
2011-08-01,17554,477.46000000000004,13,662
2011-08-01,17562,252.0,14,145
2011-08-01,17576,183.13,26,86
2011-08-01,17579,-8.7,2,-2
2011-08-01,17581,1375.8600000000001,62,826
2011-08-01,17584,749.45,16,245
2011-08-01,17585,319.55,74,629
2011-08-01,17588,537.96,11,416
2011-08-01,17591,213.60000000000002,6,60
2011-08-01,17602,128.75,8,91
2011-08-01,17611,288.85,19,267
2011-08-01,17612,306.81,26,286
2011-08-01,17613,139.1,20,57
2011-08-01,17615,57.3,3,30
2011-08-01,17629,83.25,4,31
2011-08-01,17633,648.61,30,275
2011-08-01,17634,105.99000000000001,26,130
2011-08-01,17637,338.95,24,215
2011-08-01,17642,316.99,14,190
2011-08-01,17644,296.71,17,201
2011-08-01,17652,-13.25,2,-2
2011-08-01,17653,163.24,4,297
2011-08-01,17655,300.63,16,105
2011-08-01,17656,927.65,35,463
2011-08-01,17659,510.16,23,224
2011-08-01,17669,368.5,10,206
2011-08-01,17675,2937.51,89,1333
2011-08-01,17676,425.73,23,309
2011-08-01,17677,2615.01,33,1631
2011-08-01,17682,429.12,16,248
2011-08-01,17686,1552.6,84,737
2011-08-01,17690,462.75,28,215
2011-08-01,17692,117.48,7,108
2011-08-01,17696,266.07,17,317
2011-08-01,17702,563.64,15,390
2011-08-01,17703,261.82,19,198
2011-08-01,17705,265.8,19,128
2011-08-01,17706,1182.53,50,400
2011-08-01,17716,809.82,41,492
2011-08-01,17719,1569.78,56,521
2011-08-01,17720,355.22,20,216
2011-08-01,17723,622.5,1,150
2011-08-01,17725,619.51,37,443
2011-08-01,17730,682.1600000000001,25,493
2011-08-01,17731,301.17,17,169
2011-08-01,17735,1905.96,77,1027
2011-08-01,17736,307.49,23,213
2011-08-01,17742,52.54,2,18
2011-08-01,17747,64.65,1,11
2011-08-01,17750,240.66,27,505
2011-08-01,17757,361.74,54,229
2011-08-01,17777,194.70000000000002,63,163
2011-08-01,17788,16.7,3,3
2011-08-01,17790,205.22,25,72
2011-08-01,17800,169.8,11,77
2011-08-01,17809,116.01,14,89
2011-08-01,17811,225.61,27,126
2011-08-01,17828,197.75,10,74
2011-08-01,17841,3424.91,392,2061
2011-08-01,17844,51.559999999999995,5,52
2011-08-01,17848,148.72,1,88
2011-08-01,17857,3977.64,6,1604
2011-08-01,17858,552.05,35,130
2011-08-01,17865,1883.5900000000001,56,806
2011-08-01,17869,117.22,12,22
2011-08-01,17870,106.91,9,123
2011-08-01,17887,111.35,10,30
2011-08-01,17920,199.28,33,105
2011-08-01,17929,272.0,1,32
2011-08-01,17937,287.04,4,168
2011-08-01,17940,237.0,3,948
2011-08-01,17941,304.56,2,252
2011-08-01,17949,-485.1399999999999,8,2006
2011-08-01,17954,241.01,75,180
2011-08-01,17958,508.46000000000004,7,84
2011-08-01,17961,27.130000000000003,6,16
2011-08-01,17975,544.81,27,201
2011-08-01,17988,57.69,9,8
2011-08-01,17994,95.71000000000001,5,107
2011-08-01,18018,84.69,27,52
2011-08-01,18036,143.74,19,71
2011-08-01,18041,239.11,71,125
2011-08-01,18055,310.33,15,113
2011-08-01,18061,241.44000000000003,7,128
2011-08-01,18073,1608.7800000000002,17,1251
2011-08-01,18075,404.8,24,216
2011-08-01,18077,557.67,38,467
2011-08-01,18079,593.35,40,1232
